64, 33, 174, 32, 27, 63, 47, 75
128, 34, 174, 33, 27, 69, 51, 147
141, 38, 176, 31, 26, 70, 49, 145
147, 38, 172, 32, 26, 74, 50, 147
151, 42, 132, 29, 26, 78, 52, 150
149, 45, 81, 29, 26, 60, 43, 147
101, 43, 71, 29, 26, 61, 37, 88
82, 46, 60, 29, 26, 70, 44, 77
72, 48, 52, 30, 24, 67, 48, 73
60, 42, 37, 28, 23, 72, 63, 67
60, 41, 30, 28, 20, 70, 63, 66
58, 42, 29, 25, 20, 64, 62, 44
39, 34, 27, 23, 21, 54, 59, 29
36, 36, 26, 18, 23, 54, 57, 28
34, 34, 24, 22, 24, 98, 50, 49
35, 33, 25, 21, 24, 106, 53, 50
35, 33, 26, 24, 23, 106, 52, 52
35, 32, 26, 24, 22, 104, 47, 53
33, 27, 26, 26, 21, 105, 47, 52
28, 28, 26, 24, 20, 59, 30, 32
26, 28, 25, 24, 24, 42, 24, 29
23, 25, 25, 24, 24, 40, 26, 26
21, 25, 26, 27, 26, 38, 27, 28
22, 26, 28, 28, 26, 35, 27, 28
22, 25, 28, 28, 26, 29, 26, 27
23, 28, 27, 28, 24, 28, 25, 26
24, 27, 27, 28, 25, 23, 22, 26
23, 27, 26, 25, 24, 21, 21, 21
23, 26, 25, 22, 24, 28, 21, 22
24, 26, 26, 23, 23, 29, 25, 20
25, 22, 26, 23, 22, 30, 26, 21
24, 22, 25, 21, 22, 31, 26, 21
24, 22, 27, 22, 22, 33, 29, 23
23, 22, 27, 23, 22, 27, 27, 22
21, 21, 28, 23, 22, 25, 24, 23
21, 22, 27, 24, 25, 26, 22, 23
20, 22, 27, 25, 24, 24, 22, 23
21, 22, 22, 26, 24, 23, 19, 22
21, 23, 22, 26, 23, 25, 19, 22
23, 25, 22, 27, 25, 24, 20, 21
23, 26, 21, 25, 22, 22, 21, 20
24, 27, 22, 25, 24, 22, 21, 22
23, 28, 25, 23, 25, 22, 23, 21
22, 26, 24, 23, 24, 19, 25, 21
21, 26, 23, 21, 23, 19, 25, 24
20, 23, 24, 22, 25, 21, 23, 24
20, 22, 24, 22, 25, 22, 24, 24
21, 23, 22, 21, 24, 23, 23, 24
21, 23, 24, 20, 25, 24, 22, 27
22, 23, 24, 21, 24, 26, 21, 24
22, 24, 25, 20, 23, 24, 22, 25
24, 25, 24, 19, 23, 25, 21, 24
24, 27, 24, 21, 24, 24, 20, 24
22, 26, 22, 22, 27, 25, 21, 20
23, 25, 23, 24, 26, 23, 22, 22
21, 25, 23, 25, 27, 23, 23, 22
21, 25, 23, 26, 26, 23, 23, 21
21, 22, 22, 25, 26, 24, 23, 23
23, 21, 22, 26, 24, 23, 22, 23
22, 21, 21, 24, 26, 24, 22, 21
23, 22, 21, 24, 25, 24, 23, 20
19, 22, 21, 24, 25, 23, 22, 23
20, 23, 22, 25, 24, 24, 22, 22
20, 23, 24, 25, 22, 23, 23, 22
19, 24, 24, 25, 22, 24, 20, 23
21, 23, 24, 23, 23, 23, 19, 23
22, 22, 24, 22, 22, 26, 20, 22
22, 23, 25, 21, 22, 24, 21, 22
22, 22, 23, 23, 23, 24, 19, 21
22, 24, 25, 22, 22, 23, 21, 21
22, 23, 27, 22, 22, 24, 21, 22
22, 23, 26, 24, 23, 22, 21, 22
22, 23, 27, 24, 23, 23, 21, 22
23, 23, 25, 22, 23, 24, 22, 22
23, 22, 26, 23, 23, 25, 21, 23
23, 23, 24, 24, 23, 25, 23, 26
24, 24, 25, 24, 21, 25, 23, 24
22, 24, 27, 24, 22, 25, 22, 25
24, 24, 28, 24, 23, 24, 21, 23
23, 23, 24, 24, 24, 26, 21, 22
24, 24, 24, 22, 24, 24, 21, 21
23, 24, 24, 22, 25, 24, 21, 23
24, 25, 21, 21, 24, 24, 21, 23
22, 25, 22, 21, 23, 23, 24, 24
21, 25, 24, 23, 22, 21, 25, 25
21, 25, 24, 24, 21, 22, 23, 23
20, 22, 24, 23, 21, 20, 23, 23
20, 22, 23, 24, 22, 21, 23, 23
18, 23, 24, 24, 21, 21, 22, 23
23, 23, 21, 21, 23, 24, 22, 22
22, 21, 22, 22, 23, 24, 22, 23
22, 23, 22, 22, 23, 26, 23, 23
23, 21, 24, 22, 22, 26, 21, 22
25, 20, 22, 22, 22, 27, 21, 22
21, 19, 23, 24, 23, 25, 20, 21
20, 23, 23, 22, 23, 24, 22, 21
20, 24, 25, 23, 23, 24, 24, 21
21, 24, 24, 22, 23, 24, 25, 20
19, 25, 24, 23, 24, 23, 25, 20
20, 25, 24, 24, 22, 23, 26, 21
19, 24, 24, 23, 22, 23, 25, 19
22, 23, 24, 23, 24, 23, 22, 20
21, 23, 24, 24, 23, 23, 21, 20
22, 22, 26, 26, 24, 24, 23, 21
24, 22, 26, 24, 23, 23, 23, 22
25, 22, 28, 25, 25, 23, 23, 22
22, 21, 27, 24, 25, 24, 26, 22
24, 24, 26, 26, 25, 23, 26, 23
23, 24, 25, 24, 24, 22, 25, 23
22, 25, 26, 25, 26, 23, 24, 22
20, 23, 23, 24, 24, 22, 25, 22
21, 25, 23, 25, 24, 20, 23, 22
22, 25, 22, 22, 24, 22, 22, 24
22, 24, 21, 22, 23, 22, 21, 23
23, 27, 20, 23, 19, 21, 20, 26
23, 27, 21, 23, 20, 22, 22, 26
22, 26, 21, 24, 19, 21, 23, 26
21, 24, 24, 23, 20, 22, 24, 24
22, 24, 24, 24, 22, 22, 24, 23
20, 22, 24, 24, 22, 24, 25, 21
20, 22, 23, 23, 23, 24, 23, 22
21, 23, 22, 22, 23, 26, 22, 22
23, 24, 22, 23, 23, 25, 24, 23
23, 25, 21, 21, 22, 24, 24, 24
22, 24, 25, 23, 25, 25, 23, 24
25, 24, 24, 23, 23, 23, 23, 22
24, 24, 26, 25, 23, 22, 23, 22
23, 24, 24, 23, 22, 20, 21, 24
22, 23, 26, 24, 24, 22, 21, 23
24, 24, 22, 21, 22, 19, 22, 24
23, 24, 23, 21, 21, 19, 23, 23
24, 25, 23, 21, 21, 21, 22, 25
25, 23, 24, 21, 21, 21, 23, 22
24, 24, 23, 21, 21, 20, 24, 23
23, 23, 23, 22, 20, 24, 23, 22
21, 22, 23, 22, 23, 25, 22, 25
20, 22, 24, 22, 22, 23, 23, 23
18, 23, 24, 22, 22, 23, 21, 23
17, 23, 24, 24, 23, 24, 22, 21
18, 24, 24, 23, 23, 21, 23, 21
20, 23, 24, 23, 21, 21, 22, 24
20, 23, 22, 22, 23, 22, 21, 24
21, 23, 22, 24, 24, 23, 22, 24
23, 23, 22, 23, 22, 21, 20, 25
22, 22, 23, 22, 26, 21, 19, 25
23, 21, 24, 21, 25, 22, 21, 19
24, 24, 23, 22, 24, 21, 22, 19
24, 22, 21, 21, 24, 22, 21, 19
22, 21, 21, 22, 23, 23, 21, 19
24, 22, 20, 22, 21, 24, 23, 22
22, 22, 19, 23, 21, 24, 21, 24
22, 21, 22, 23, 20, 25, 21, 24
21, 22, 23, 22, 22, 23, 20, 24
25, 23, 23, 21, 22, 23, 21, 23
23, 22, 25, 21, 22, 22, 19, 23
23, 23, 25, 21, 23, 20, 20, 22
23, 20, 23, 20, 26, 21, 21, 22
23, 21, 24, 21, 22, 22, 20, 24
20, 20, 24, 22, 23, 22, 22, 24
22, 21, 23, 24, 24, 22, 23, 21
23, 24, 25, 23, 24, 23, 23, 22
22, 26, 24, 22, 24, 23, 23, 21
21, 24, 23, 23, 26, 22, 23, 19
21, 26, 24, 23, 26, 24, 22, 22
22, 26, 22, 21, 27, 25, 22, 22
20, 24, 24, 22, 27, 26, 22, 23
20, 24, 25, 22, 25, 24, 21, 23
21, 25, 25, 22, 24, 26, 21, 25
21, 25, 25, 22, 24, 23, 22, 21
19, 23, 26, 22, 20, 24, 21, 23
21, 24, 22, 21, 20, 22, 22, 22
22, 23, 23, 23, 22, 22, 24, 21
22, 22, 24, 24, 22, 25, 25, 22
24, 21, 24, 24, 21, 24, 24, 24
22, 22, 23, 25, 23, 25, 26, 24
20, 21, 26, 26, 25, 25, 26, 24
21, 21, 25, 24, 23, 26, 24, 24
22, 21, 23, 23, 24, 21, 24, 24
20, 20, 25, 22, 28, 22, 24, 22
22, 21, 25, 22, 27, 20, 22, 22
22, 20, 25, 21, 24, 21, 21, 22
24, 21, 24, 22, 25, 21, 21, 23
22, 22, 25, 21, 25, 23, 20, 22
21, 22, 24, 21, 22, 24, 20, 21
20, 23, 24, 21, 21, 23, 22, 21
20, 23, 22, 23, 21, 20, 22, 23
19, 22, 24, 22, 23, 22, 23, 22
20, 22, 24, 23, 20, 20, 22, 23
21, 22, 24, 22, 20, 20, 22, 23
24, 23, 24, 23, 21, 22, 20, 22
24, 23, 25, 23, 23, 23, 20, 20
24, 24, 23, 21, 23, 24, 20, 20
23, 25, 26, 22, 25, 26, 21, 20
25, 25, 27, 23, 24, 25, 23, 20
22, 23, 25, 22, 25, 24, 22, 22
24, 23, 27, 21, 24, 25, 22, 21
25, 22, 29, 23, 25, 23, 23, 23
25, 21, 26, 24, 24, 23, 22, 23
23, 21, 26, 23, 25, 23, 21, 23
23, 22, 26, 24, 25, 24, 22, 22
22, 22, 25, 24, 23, 22, 22, 23
22, 24, 23, 26, 23, 21, 21, 22
23, 25, 24, 25, 22, 20, 22, 20
24, 24, 24, 26, 23, 20, 23, 20
24, 24, 25, 26, 22, 22, 24, 20
23, 24, 24, 25, 23, 22, 23, 21
23, 22, 25, 23, 22, 22, 23, 19
21, 21, 25, 22, 22, 24, 25, 21
20, 23, 26, 23, 20, 24, 25, 23
20, 23, 25, 23, 23, 22, 24, 23
21, 23, 26, 23, 22, 22, 26, 22
21, 23, 26, 23, 20, 22, 25, 27
23, 21, 23, 24, 22, 20, 24, 24
23, 21, 24, 23, 22, 22, 24, 24
24, 21, 25, 23, 21, 21, 23, 23
22, 21, 24, 24, 20, 23, 22, 24
23, 22, 24, 24, 21, 25, 22, 21
22, 24, 26, 22, 22, 25, 22, 21
22, 26, 25, 24, 24, 24, 22, 24
21, 26, 27, 23, 23, 23, 23, 24
23, 25, 27, 22, 25, 23, 23, 21
22, 25, 26, 24, 25, 21, 22, 20
22, 25, 26, 23, 24, 22, 23, 20
22, 22, 25, 22, 22, 22, 25, 18
22, 21, 23, 23, 23, 24, 26, 18
22, 24, 22, 22, 22, 22, 25, 20
21, 23, 24, 23, 22, 23, 24, 21
21, 25, 23, 24, 22, 22, 23, 22
25, 25, 24, 25, 20, 22, 20, 21
26, 25, 22, 25, 21, 21, 19, 22
25, 24, 22, 27, 21, 22, 20, 20
25, 26, 22, 25, 21, 23, 21, 20
26, 22, 24, 25, 23, 25, 20, 21
22, 21, 22, 24, 22, 26, 21, 20
22, 43, 24, 22, 22, 26, 22, 19
32, 133, 45, 98, 42, 27, 22, 25
75, 199, 73, 227, 105, 32, 33, 47
99, 209, 111, 280, 133, 43, 39, 51
102, 213, 119, 291, 137, 43, 39, 51
104, 218, 131, 343, 157, 47, 41, 54
142, 230, 133, 375, 167, 48, 40, 53
133, 207, 136, 393, 167, 49, 35, 43
120, 200, 110, 380, 179, 49, 31, 39
123, 216, 122, 440, 199, 52, 32, 40
127, 213, 116, 407, 187, 49, 31, 40
83, 165, 114, 374, 177, 49, 31, 38
72, 130, 109, 294, 152, 44, 27, 29
65, 127, 107, 270, 113, 33, 24, 29
56, 96, 89, 149, 73, 29, 23, 29
42, 86, 83, 149, 82, 28, 23, 27
60, 74, 77, 141, 84, 28, 29, 38
91, 68, 57, 169, 82, 29, 36, 42
96, 64, 56, 175, 83, 32, 39, 42
98, 73, 46, 163, 76, 30, 38, 41
108, 112, 45, 160, 66, 29, 56, 42
98, 108, 40, 162, 56, 28, 66, 43
70, 108, 42, 145, 68, 27, 64, 43
64, 116, 45, 155, 66, 24, 64, 41
65, 124, 52, 191, 78, 27, 67, 41
51, 100, 58, 196, 74, 28, 51, 39
53, 103, 60, 195, 73, 29, 33, 27
52, 111, 57, 186, 64, 28, 33, 22
63, 106, 55, 169, 75, 27, 35, 26
60, 90, 51, 148, 106, 29, 29, 24
61, 112, 42, 142, 111, 28, 37, 24
56, 113, 38, 136, 115, 27, 41, 26
54, 115, 55, 222, 117, 32, 40, 29
42, 136, 65, 240, 116, 36, 39, 31
52, 141, 72, 308, 123, 37, 41, 34
59, 144, 76, 317, 124, 37, 34, 34
70, 150, 77, 320, 122, 39, 35, 37
73, 144, 70, 275, 121, 36, 34, 35
72, 138, 61, 258, 116, 34, 34, 32
64, 134, 54, 157, 69, 29, 31, 31
58, 119, 53, 136, 63, 29, 32, 32
43, 112, 56, 149, 69, 26, 32, 28
42, 111, 51, 142, 67, 26, 31, 27
39, 102, 50, 148, 67, 25, 32, 28
50, 102, 48, 157, 65, 28, 38, 28
84, 111, 53, 186, 65, 28, 37, 28
107, 139, 57, 182, 65, 29, 41, 30
58, 271, 437, 422, 233, 79, 42, 35
66, 316, 537, 428, 224, 72, 39, 31
68, 327, 689, 487, 221, 69, 41, 34
70, 348, 734, 483, 220, 69, 44, 45
77, 360, 806, 513, 219, 69, 50, 59
81, 356, 774, 445, 130, 47, 58, 209
79, 324, 925, 473, 105, 50, 59, 239
91, 318, 881, 422, 96, 53, 65, 252
92, 308, 883, 431, 97, 55, 71, 264
91, 270, 819, 413, 81, 59, 68, 265
83, 298, 894, 409, 80, 57, 58, 175
86, 283, 730, 425, 81, 51, 57, 134
71, 315, 719, 468, 79, 48, 49, 108
68, 304, 790, 505, 81, 46, 38, 68
63, 297, 794, 493, 95, 41, 36, 55
58, 230, 735, 470, 92, 42, 33, 44
50, 227, 720, 415, 85, 43, 35, 39
50, 222, 688, 351, 102, 43, 35, 37
47, 203, 570, 327, 114, 44, 32, 32
44, 209, 667, 351, 113, 45, 35, 34
43, 210, 628, 406, 110, 43, 34, 34
43, 230, 606, 398, 109, 39, 31, 33
40, 199, 681, 392, 94, 38, 32, 32
39, 200, 726, 351, 74, 33, 32, 33
38, 178, 623, 319, 56, 29, 30, 30
40, 192, 639, 246, 65, 34, 32, 31
37, 159, 631, 226, 81, 34, 31, 32
37, 133, 519, 359, 92, 37, 30, 30
38, 137, 428, 368, 93, 39, 31, 29
42, 161, 497, 377, 94, 39, 31, 31
41, 153, 512, 391, 89, 38, 27, 28
47, 185, 490, 402, 73, 38, 28, 27
60, 219, 576, 273, 59, 34, 29, 28
63, 232, 610, 295, 56, 32, 29, 29
63, 251, 570, 317, 55, 34, 29, 28
67, 279, 523, 297, 60, 32, 30, 28
64, 269, 530, 329, 85, 33, 27, 28
51, 253, 430, 348, 87, 32, 24, 28
50, 317, 468, 336, 85, 35, 26, 27
47, 310, 416, 288, 84, 33, 26, 27
40, 289, 432, 295, 78, 32, 27, 28
41, 288, 519, 264, 78, 32, 30, 27
48, 285, 576, 239, 85, 34, 32, 27
47, 217, 512, 222, 89, 34, 32, 26
58, 262, 561, 258, 90, 35, 33, 27
58, 251, 554, 252, 90, 35, 32, 26
57, 241, 462, 249, 66, 33, 30, 27
53, 245, 448, 277, 70, 33, 28, 26
55, 246, 555, 276, 76, 32, 25, 27
45, 184, 562, 274, 73, 31, 24, 26
44, 207, 586, 279, 76, 31, 25, 27
44, 229, 598, 284, 80, 33, 26, 26
42, 268, 616, 263, 67, 32, 26, 26
44, 305, 607, 273, 66, 36, 29, 28
42, 297, 567, 261, 67, 36, 30, 28
41, 280, 544, 266, 78, 39, 29, 29
40, 278, 619, 258, 80, 39, 29, 30
41, 263, 612, 345, 86, 40, 30, 32
35, 214, 551, 337, 88, 38, 30, 29
39, 242, 575, 391, 96, 45, 34, 32
45, 269, 636, 451, 94, 43, 35, 31
48, 278, 543, 454, 92, 45, 39, 35
50, 270, 493, 403, 98, 51, 44, 38
56, 304, 497, 405, 94, 50, 45, 39
58, 314, 472, 354, 106, 45, 43, 40
57, 301, 375, 326, 102, 44, 83, 59
62, 278, 364, 326, 98, 42, 114, 100
60, 306, 349, 322, 86, 35, 150, 101
59, 286, 295, 339, 85, 38, 165, 105
67, 263, 278, 397, 81, 53, 220, 158
103, 255, 244, 351, 77, 66, 231, 183
112, 253, 312, 376, 81, 126, 320, 182
115, 196, 290, 385, 80, 160, 329, 192
156, 158, 300, 383, 77, 182, 339, 207
180, 162, 321, 338, 56, 189, 405, 248
215, 169, 411, 345, 69, 362, 555, 325
283, 186, 383, 384, 70, 378, 549, 417
317, 193, 381, 392, 72, 371, 583, 475
323, 189, 389, 386, 72, 388, 582, 474
313, 173, 360, 383, 74, 401, 525, 444
305, 166, 252, 371, 61, 261, 363, 382
242, 145, 230, 294, 56, 221, 302, 273
210, 155, 234, 274, 57, 215, 258, 248
180, 177, 378, 268, 84, 169, 280, 284
179, 228, 555, 293, 92, 127, 275, 280
130, 227, 711, 335, 95, 112, 262, 276
122, 264, 900, 390, 101, 96, 249, 276
101, 266, 1004, 391, 111, 92, 188, 187
89, 271, 1029, 445, 114, 85, 122, 106
75, 239, 973, 453, 114, 73, 99, 91
75, 290, 940, 433, 114, 73, 94, 87
71, 266, 887, 422, 121, 73, 84, 71
70, 264, 807, 474, 132, 67, 73, 61
60, 261, 801, 430, 146, 61, 61, 46
57, 252, 878, 434, 144, 61, 58, 41
56, 185, 821, 488, 147, 58, 48, 40
55, 174, 686, 510, 154, 62, 46, 41
54, 170, 708, 474, 138, 64, 45, 41
47, 140, 622, 475, 138, 64, 44, 39
46, 167, 499, 466, 136, 61, 41, 38
46, 171, 592, 540, 177, 76, 43, 38
58, 196, 672, 499, 182, 74, 40, 42
62, 213, 696, 492, 181, 69, 37, 37
67, 216, 685, 486, 167, 68, 35, 37
71, 198, 654, 498, 200, 75, 37, 38
91, 213, 588, 373, 196, 71, 39, 46
122, 193, 500, 383, 189, 72, 43, 59
133, 191, 380, 375, 191, 77, 44, 63
141, 191, 406, 363, 186, 76, 43, 62
144, 205, 412, 306, 150, 68, 42, 62
132, 182, 345, 278, 102, 55, 36, 55
109, 197, 331, 248, 82, 55, 34, 36
91, 159, 310, 218, 83, 46, 28, 28
73, 174, 254, 215, 87, 43, 27, 28
64, 150, 252, 191, 80, 42, 29, 27
61, 146, 336, 204, 80, 40, 28, 28
42, 116, 339, 186, 77, 30, 27, 26
32, 119, 357, 189, 68, 27, 28, 27
32, 88, 433, 195, 51, 26, 30, 28
33, 74, 425, 202, 54, 27, 27, 26
32, 73, 358, 164, 50, 25, 26, 26
28, 99, 373, 164, 47, 26, 27, 26
25, 104, 444, 165, 51, 27, 27, 26
27, 101, 377, 154, 44, 28, 25, 25
22, 99, 380, 139, 39, 26, 26, 25
23, 123, 393, 130, 43, 27, 26, 25
32, 179, 402, 133, 51, 31, 26, 25
34, 186, 337, 148, 49, 32, 27, 24
33, 190, 323, 137, 52, 31, 27, 25
34, 221, 314, 140, 54, 32, 26, 27
35, 214, 305, 157, 50, 31, 26, 26
27, 167, 291, 147, 44, 27, 24, 26
26, 162, 292, 144, 44, 26, 24, 26
26, 167, 317, 145, 45, 28, 24, 24
29, 127, 333, 141, 40, 26, 26, 22
28, 121, 324, 137, 39, 27, 26, 23
28, 109, 355, 144, 44, 27, 25, 21
27, 104, 334, 127, 42, 28, 25, 22
28, 116, 340, 131, 37, 26, 25, 23
25, 125, 330, 133, 40, 26, 23, 23
26, 142, 324, 118, 45, 28, 22, 24
25, 143, 284, 134, 39, 28, 24, 24
28, 186, 256, 136, 41, 27, 23, 23
27, 176, 217, 133, 43, 29, 23, 24
26, 167, 194, 130, 48, 34, 24, 25
26, 162, 190, 125, 51, 37, 26, 24
28, 160, 165, 90, 55, 37, 26, 26
25, 97, 167, 71, 55, 38, 24, 25
26, 90, 173, 57, 54, 36, 26, 25
27, 87, 215, 57, 48, 32, 26, 23
27, 72, 248, 57, 46, 26, 25, 22
27, 75, 285, 101, 46, 29, 26, 22
27, 72, 274, 106, 42, 28, 27, 22
26, 69, 262, 107, 41, 28, 26, 23
26, 70, 227, 108, 44, 29, 25, 23
26, 76, 190, 126, 39, 28, 25, 23
24, 73, 163, 126, 33, 25, 24, 24
24, 71, 159, 123, 39, 27, 25, 24
24, 76, 161, 119, 38, 28, 25, 24
23, 88, 161, 118, 36, 27, 26, 23
21, 95, 202, 97, 36, 26, 28, 25
21, 101, 151, 47, 38, 26, 26, 23
23, 114, 151, 56, 40, 29, 26, 24
22, 115, 152, 55, 41, 27, 25, 24
23, 108, 155, 51, 40, 28, 23, 24
25, 91, 104, 51, 52, 30, 22, 25
25, 85, 124, 50, 54, 33, 23, 26
25, 89, 122, 33, 48, 29, 22, 25
27, 112, 116, 32, 52, 32, 24, 26
26, 117, 112, 31, 53, 30, 23, 26
24, 118, 104, 27, 40, 28, 23, 24
24, 122, 185, 38, 39, 26, 22, 22
25, 111, 204, 45, 38, 25, 25, 24
25, 123, 209, 45, 32, 24, 25, 24
24, 120, 216, 46, 37, 25, 27, 23
25, 123, 218, 47, 39, 25, 27, 24
25, 119, 133, 38, 38, 23, 27, 26
23, 114, 100, 31, 39, 23, 25, 25
24, 97, 87, 29, 41, 24, 25, 26
26, 91, 67, 27, 33, 21, 23, 26
26, 86, 61, 26, 37, 22, 24, 26
29, 99, 60, 24, 37, 25, 24, 22
29, 102, 62, 25, 38, 26, 23, 24
28, 79, 58, 25, 37, 25, 22, 22
27, 98, 68, 26, 47, 31, 23, 22
27, 133, 75, 26, 42, 33, 23, 20
27, 129, 72, 28, 43, 34, 25, 21
26, 131, 70, 25, 42, 35, 25, 21
28, 131, 70, 26, 44, 35, 27, 21
28, 119, 61, 28, 34, 30, 27, 23
29, 81, 48, 29, 36, 28, 25, 25
29, 76, 45, 27, 34, 25, 25, 24
29, 95, 45, 28, 35, 23, 26, 25
27, 97, 51, 29, 32, 23, 24, 25
28, 102, 49, 27, 39, 26, 24, 24
27, 104, 54, 26, 35, 23, 28, 24
26, 110, 56, 26, 36, 24, 26, 26
24, 93, 51, 25, 37, 23, 25, 22
25, 93, 46, 22, 37, 25, 25, 25
28, 96, 49, 21, 29, 25, 25, 25
27, 101, 44, 20, 32, 27, 23, 23
27, 89, 40, 20, 31, 30, 24, 24
27, 90, 48, 22, 29, 30, 23, 25
25, 93, 46, 22, 28, 28, 23, 24
23, 92, 46, 25, 34, 27, 24, 25
24, 82, 41, 25, 33, 25, 21, 26
26, 96, 46, 26, 34, 22, 23, 23
25, 92, 34, 24, 34, 24, 22, 24
26, 83, 35, 27, 33, 23, 22, 22
24, 73, 33, 25, 30, 23, 23, 22
23, 68, 33, 28, 39, 25, 22, 21
22, 41, 28, 28, 38, 24, 19, 21
23, 45, 31, 29, 39, 23, 20, 20
24, 58, 33, 26, 39, 24, 21, 22
24, 63, 33, 27, 39, 25, 19, 22
24, 69, 34, 22, 30, 23, 22, 21
27, 77, 36, 23, 35, 26, 24, 22
26, 74, 34, 24, 37, 26, 25, 24
24, 62, 33, 23, 38, 26, 24, 23
24, 84, 35, 24, 37, 24, 26, 23
23, 100, 41, 26, 38, 23, 24, 24
20, 99, 40, 27, 32, 21, 26, 23
21, 102, 47, 26, 29, 23, 25, 22
21, 106, 46, 27, 28, 21, 27, 23
20, 85, 45, 26, 29, 22, 25, 23
23, 80, 40, 26, 27, 23, 25, 24
23, 76, 40, 25, 27, 22, 23, 24
25, 86, 31, 25, 28, 20, 23, 24
26, 113, 38, 26, 29, 22, 20, 25
26, 116, 39, 24, 29, 21, 21, 24
24, 104, 39, 24, 30, 21, 22, 25
23, 102, 40, 23, 30, 23, 20, 25
22, 105, 42, 25, 30, 23, 20, 25
23, 81, 33, 22, 30, 23, 22, 23
24, 82, 35, 24, 31, 22, 20, 22
24, 83, 33, 23, 31, 22, 19, 20
26, 84, 32, 24, 32, 21, 21, 21
24, 68, 30, 26, 33, 25, 23, 23
25, 63, 36, 26, 32, 25, 20, 22
25, 83, 47, 24, 31, 26, 22, 24
24, 87, 49, 26, 32, 28, 24, 24
25, 88, 52, 25, 31, 27, 24, 23
26, 91, 53, 23, 32, 24, 22, 21
23, 89, 49, 23, 32, 24, 23, 20
26, 63, 35, 28, 35, 25, 22, 20
26, 68, 34, 26, 33, 24, 20, 21
24, 65, 30, 27, 35, 24, 20, 21
25, 63, 30, 26, 34, 25, 22, 21
24, 63, 31, 27, 35, 24, 22, 22
19, 65, 33, 22, 35, 22, 22, 20
22, 53, 33, 23, 42, 27, 22, 22
24, 54, 34, 25, 39, 28, 20, 23
22, 45, 32, 26, 38, 27, 20, 25
23, 38, 30, 26, 37, 28, 21, 24
23, 30, 28, 26, 33, 26, 21, 24
22, 29, 26, 27, 34, 22, 23, 23
20, 25, 24, 25, 36, 21, 26, 21
22, 26, 32, 26, 46, 25, 26, 20
22, 34, 35, 25, 46, 24, 25, 23
24, 50, 38, 24, 48, 26, 25, 23
