718, 492, 187, 561, 226, 125, 464, 442
731, 542, 188, 579, 198, 122, 493, 492
652, 579, 148, 556, 204, 134, 532, 506
616, 538, 159, 497, 196, 130, 483, 492
615, 554, 174, 562, 228, 134, 433, 455
605, 556, 195, 564, 235, 139, 447, 449
615, 522, 183, 563, 222, 125, 424, 405
659, 463, 184, 570, 234, 116, 444, 382
736, 480, 182, 573, 240, 117, 542, 441
767, 502, 181, 522, 276, 117, 541, 430
785, 549, 166, 554, 295, 111, 580, 528
720, 545, 208, 582, 297, 119, 567, 503
707, 637, 219, 577, 296, 136, 539, 537
705, 675, 227, 643, 323, 138, 500, 592
659, 690, 253, 655, 289, 144, 499, 593
669, 636, 271, 670, 271, 166, 591, 571
658, 636, 294, 693, 316, 179, 662, 598
605, 541, 286, 659, 297, 169, 653, 566
641, 485, 284, 607, 278, 168, 648, 522
596, 427, 268, 650, 283, 160, 646, 534
574, 433, 267, 688, 294, 137, 522, 474
623, 441, 213, 627, 243, 143, 485, 513
622, 428, 234, 677, 258, 144, 461, 512
470, 390, 228, 649, 237, 178, 483, 505
467, 384, 213, 587, 206, 182, 467, 490
554, 400, 183, 479, 194, 181, 428, 480
542, 391, 192, 538, 214, 155, 389, 444
587, 405, 165, 528, 225, 152, 416, 429
631, 419, 165, 548, 228, 111, 293, 366
747, 475, 169, 591, 246, 113, 310, 381
732, 481, 212, 641, 285, 123, 324, 400
755, 475, 216, 598, 276, 140, 320, 373
737, 505, 215, 598, 261, 137, 303, 368
738, 536, 225, 579, 263, 145, 354, 341
657, 475, 226, 556, 252, 145, 383, 326
655, 461, 193, 506, 199, 136, 395, 309
621, 487, 228, 614, 237, 135, 473, 297
637, 451, 248, 593, 254, 155, 482, 348
666, 419, 258, 679, 308, 175, 465, 416
700, 468, 260, 679, 331, 175, 474, 460
794, 468, 266, 685, 342, 175, 486, 477
834, 437, 239, 619, 329, 168, 420, 499
808, 429, 245, 666, 333, 153, 413, 462
796, 437, 224, 576, 274, 133, 464, 416
744, 400, 223, 564, 263, 150, 482, 364
582, 435, 217, 552, 249, 151, 518, 345
513, 485, 202, 491, 221, 148, 509, 282
520, 505, 193, 414, 184, 150, 541, 303
526, 499, 196, 394, 189, 185, 506, 310
496, 481, 180, 370, 155, 170, 514, 294
574, 429, 166, 384, 144, 171, 454, 268
571, 355, 157, 391, 141, 177, 477, 292
583, 304, 128, 462, 167, 170, 463, 298
565, 265, 137, 519, 198, 121, 445, 282
595, 272, 142, 513, 201, 117, 442, 284
500, 253, 161, 522, 196, 110, 442, 287
486, 264, 162, 520, 202, 98, 410, 286
457, 305, 174, 554, 219, 99, 383, 241
392, 311, 178, 565, 206, 108, 430, 222
354, 310, 180, 561, 203, 103, 381, 251
390, 385, 164, 517, 193, 113, 369, 256
404, 388, 160, 604, 222, 113, 367, 242
389, 354, 146, 547, 184, 115, 367, 255
420, 412, 136, 608, 219, 106, 342, 256
430, 405, 145, 603, 227, 106, 320, 255
427, 378, 146, 605, 232, 105, 361, 292
391, 379, 144, 515, 199, 106, 340, 279
423, 383, 140, 473, 192, 103, 360, 279
378, 355, 144, 332, 144, 106, 331, 284
383, 368, 138, 498, 127, 102, 322, 253
359, 331, 143, 516, 131, 98, 299, 195
357, 307, 163, 534, 138, 110, 321, 219
344, 310, 162, 574, 161, 112, 284, 228
320, 264, 153, 577, 167, 101, 320, 219
369, 272, 147, 459, 167, 105, 355, 230
435, 345, 153, 466, 194, 101, 352, 238
450, 341, 132, 500, 191, 83, 390, 214
496, 401, 140, 494, 211, 97, 423, 241
598, 403, 129, 463, 200, 103, 415, 263
641, 435, 154, 518, 230, 109, 400, 288
617, 384, 157, 518, 227, 112, 406, 286
611, 410, 189, 480, 234, 120, 387, 295
577, 346, 188, 466, 211, 115, 397, 274
534, 365, 202, 472, 231, 114, 454, 345
468, 319, 190, 425, 224, 108, 450, 380
488, 416, 225, 428, 213, 118, 452, 403
513, 433, 212, 482, 236, 119, 450, 407
516, 465, 223, 462, 241, 123, 473, 431
517, 459, 272, 558, 251, 121, 454, 407
544, 539, 281, 633, 280, 135, 483, 417
628, 554, 263, 646, 294, 143, 483, 400
617, 579, 269, 657, 283, 150, 504, 422
632, 617, 269, 717, 290, 152, 464, 411
632, 637, 244, 724, 303, 157, 448, 385
666, 580, 261, 689, 290, 175, 511, 327
734, 561, 269, 774, 298, 167, 579, 426
762, 537, 280, 771, 315, 181, 571, 451
812, 511, 286, 751, 306, 205, 599, 534
875, 496, 292, 694, 298, 224, 698, 703
849, 488, 283, 660, 278, 229, 673, 750
769, 414, 293, 589, 260, 235, 623, 750
785, 426, 285, 546, 237, 220, 722, 766
728, 439, 276, 502, 271, 206, 772, 721
646, 416, 238, 477, 265, 189, 683, 552
691, 438, 218, 498, 272, 158, 657, 487
637, 476, 178, 417, 277, 146, 659, 463
612, 454, 162, 452, 279, 138, 553, 408
591, 391, 176, 517, 293, 137, 452, 368
576, 390, 186, 548, 271, 122, 420, 370
481, 366, 191, 533, 255, 122, 395, 368
483, 327, 240, 585, 241, 117, 425, 341
451, 308, 236, 604, 237, 120, 401, 297
477, 313, 218, 550, 165, 94, 368, 308
459, 315, 225, 586, 185, 104, 363, 298
493, 325, 228, 596, 185, 97, 388, 292
487, 346, 177, 535, 175, 100, 355, 260
476, 337, 198, 496, 165, 100, 391, 298
525, 359, 212, 525, 170, 108, 420, 312
592, 397, 217, 450, 138, 96, 423, 318
544, 408, 210, 466, 146, 102, 529, 366
585, 440, 223, 588, 165, 110, 546, 385
588, 477, 207, 571, 162, 114, 540, 383
565, 453, 211, 565, 162, 122, 675, 444
513, 430, 215, 596, 179, 123, 698, 464
568, 454, 224, 596, 178, 137, 621, 441
611, 437, 241, 500, 175, 133, 597, 456
664, 414, 248, 522, 190, 132, 644, 474
635, 428, 223, 496, 196, 120, 487, 421
629, 416, 207, 485, 184, 133, 480, 390
647, 430, 199, 481, 190, 128, 447, 388
629, 420, 156, 471, 178, 126, 470, 345
626, 435, 179, 531, 199, 139, 381, 327
697, 448, 205, 553, 192, 141, 399, 341
753, 465, 214, 561, 192, 135, 432, 374
774, 437, 214, 557, 202, 140, 462, 401
736, 440, 215, 552, 232, 141, 432, 394
773, 416, 178, 485, 235, 134, 409, 384
759, 459, 204, 470, 247, 135, 509, 386
752, 483, 219, 473, 260, 143, 513, 421
700, 491, 230, 471, 261, 129, 535, 398
716, 518, 231, 504, 242, 133, 643, 437
642, 598, 258, 576, 233, 128, 666, 437
604, 590, 278, 677, 273, 140, 629, 458
664, 593, 266, 698, 278, 137, 634, 469
699, 579, 272, 721, 293, 140, 626, 477
715, 540, 289, 759, 312, 153, 631, 499
723, 451, 269, 715, 307, 160, 624, 489
745, 397, 214, 678, 270, 147, 582, 452
688, 349, 215, 645, 256, 149, 578, 394
630, 342, 203, 603, 217, 145, 549, 381
610, 441, 174, 575, 185, 129, 425, 298
625, 432, 172, 543, 161, 121, 564, 347
589, 442, 188, 461, 174, 124, 560, 336
551, 441, 174, 465, 171, 120, 542, 325
557, 417, 172, 501, 176, 116, 579, 312
529, 282, 170, 448, 187, 111, 566, 338
484, 284, 177, 502, 206, 109, 416, 310
534, 282, 150, 485, 180, 111, 441, 346
605, 375, 168, 497, 181, 102, 462, 395
584, 397, 171, 467, 186, 105, 398, 390
576, 424, 178, 469, 170, 102, 400, 368
573, 445, 213, 449, 161, 111, 423, 363
580, 474, 233, 455, 157, 109, 457, 375
509, 432, 224, 424, 150, 110, 394, 310
612, 451, 217, 445, 146, 113, 436, 336
608, 445, 225, 451, 164, 135, 432, 337
656, 438, 181, 448, 167, 123, 433, 351
662, 411, 167, 466, 182, 117, 383, 367
684, 407, 180, 523, 204, 113, 390, 368
675, 387, 200, 565, 210, 107, 361, 379
692, 356, 198, 579, 212, 94, 382, 375
650, 360, 218, 565, 206, 102, 332, 338
599, 366, 225, 598, 204, 105, 304, 279
546, 360, 236, 618, 207, 111, 313, 316
460, 383, 226, 540, 201, 120, 340, 278
469, 409, 223, 520, 186, 124, 332, 328
456, 394, 207, 523, 184, 128, 399, 357
431, 431, 213, 490, 197, 135, 408, 335
465, 469, 209, 446, 199, 134, 407, 303
467, 465, 248, 564, 218, 127, 406, 296
585, 482, 251, 563, 225, 113, 414, 295
708, 506, 263, 609, 267, 118, 380, 287
725, 447, 291, 624, 268, 117, 389, 304
700, 387, 302, 612, 283, 141, 367, 299
721, 421, 294, 526, 272, 152, 366, 337
647, 423, 299, 523, 273, 164, 338, 331
570, 447, 298, 492, 241, 153, 343, 344
626, 497, 265, 429, 222, 153, 392, 378
687, 502, 245, 414, 184, 131, 407, 388
696, 459, 230, 419, 178, 135, 391, 398
652, 415, 208, 437, 172, 124, 421, 368
587, 351, 189, 385, 157, 120, 403, 342
484, 352, 179, 394, 148, 109, 337, 290
402, 343, 197, 400, 171, 112, 318, 291
325, 328, 169, 432, 185, 110, 318, 230
322, 362, 165, 408, 182, 108, 347, 244
363, 353, 166, 415, 181, 109, 336, 239
405, 306, 178, 429, 198, 112, 336, 261
417, 373, 154, 415, 171, 105, 351, 250
449, 402, 151, 366, 151, 91, 395, 261
492, 394, 174, 406, 164, 98, 393, 296
490, 397, 187, 472, 176, 101, 439, 326
517, 436, 204, 528, 174, 104, 474, 330
503, 397, 218, 522, 190, 107, 465, 365
482, 372, 218, 531, 188, 102, 435, 354
452, 361, 209, 501, 187, 110, 392, 314
461, 387, 199, 455, 181, 122, 375, 308
400, 372, 171, 406, 183, 117, 433, 305
389, 399, 139, 422, 183, 117, 456, 276
445, 453, 155, 454, 215, 122, 467, 312
461, 448, 166, 461, 206, 112, 479, 320
482, 425, 177, 468, 212, 102, 479, 318
541, 419, 176, 446, 211, 104, 379, 308
537, 376, 165, 410, 197, 102, 381, 310
521, 318, 150, 388, 171, 93, 392, 312
492, 335, 143, 362, 184, 94, 381, 299
437, 331, 128, 341, 172, 102, 336, 276
390, 289, 123, 324, 163, 102, 350, 276
391, 305, 120, 309, 157, 111, 423, 297
336, 284, 122, 357, 150, 116, 402, 260
326, 265, 127, 376, 178, 114, 391, 252
333, 267, 135, 387, 193, 109, 411, 247
325, 271, 131, 412, 193, 114, 399, 227
300, 254, 142, 432, 192, 111, 270, 158
338, 240, 164, 345, 191, 108, 240, 195
322, 240, 166, 426, 172, 112, 234, 201
307, 274, 162, 406, 158, 118, 280, 218
317, 269, 163, 422, 155, 120, 333, 282
335, 269, 162, 435, 168, 114, 359, 302
318, 262, 137, 464, 200, 113, 386, 288
394, 267, 124, 417, 174, 128, 393, 281
422, 247, 128, 442, 191, 122, 353, 267
440, 262, 152, 510, 214, 118, 380, 243
436, 246, 149, 599, 220, 121, 388, 230
434, 282, 157, 630, 201, 118, 389, 220
377, 304, 169, 647, 204, 92, 458, 279
347, 329, 175, 691, 193, 85, 454, 284
294, 378, 158, 633, 180, 86, 460, 288
350, 400, 180, 603, 181, 114, 515, 349
331, 386, 174, 550, 170, 113, 514, 358
379, 371, 163, 528, 178, 117, 539, 341
414, 351, 174, 536, 201, 140, 584, 389
454, 284, 171, 533, 204, 136, 547, 383
444, 273, 155, 551, 215, 122, 543, 382
489, 342, 153, 570, 229, 127, 530, 385
498, 346, 148, 555, 233, 133, 457, 365
492, 356, 148, 484, 212, 118, 429, 326
446, 358, 168, 520, 217, 135, 429, 307
469, 363, 180, 422, 198, 133, 370, 257
434, 289, 177, 475, 193, 138, 417, 259
375, 289, 182, 493, 194, 151, 482, 298
390, 296, 171, 473, 195, 146, 484, 323
404, 305, 151, 421, 170, 130, 493, 326
402, 279, 133, 424, 162, 135, 506, 334
403, 283, 135, 357, 144, 126, 456, 326
422, 259, 126, 307, 128, 101, 414, 330
393, 209, 120, 319, 112, 99, 378, 296
407, 185, 136, 323, 123, 99, 385, 309
337, 230, 134, 330, 129, 85, 367, 329
346, 238, 147, 423, 153, 96, 369, 358
329, 236, 163, 426, 155, 97, 371, 334
325, 244, 164, 448, 161, 94, 380, 332
343, 262, 164, 452, 156, 102, 360, 334
359, 232, 166, 437, 161, 115, 376, 294
338, 231, 153, 327, 140, 112, 407, 267
336, 251, 139, 351, 144, 109, 389, 272
407, 297, 154, 359, 154, 114, 390, 287
396, 302, 154, 399, 157, 112, 380, 262
408, 311, 155, 440, 152, 95, 360, 277
401, 314, 169, 470, 156, 85, 324, 260
460, 305, 166, 500, 143, 94, 299, 240
413, 284, 154, 489, 130, 93, 298, 213
403, 263, 167, 481, 155, 95, 289, 211
404, 238, 168, 463, 176, 92, 253, 164
427, 260, 161, 442, 164, 93, 258, 191
376, 291, 172, 496, 187, 89, 268, 188
425, 354, 167, 478, 192, 91, 309, 251
401, 382, 158, 441, 164, 84, 354, 285
425, 392, 164, 479, 147, 98, 354, 290
446, 392, 157, 499, 162, 103, 385, 289
433, 371, 154, 469, 143, 101, 387, 301
389, 285, 148, 484, 132, 97, 358, 264
400, 250, 132, 503, 147, 96, 322, 231
347, 246, 134, 477, 157, 94, 355, 248
313, 221, 162, 458, 145, 102, 413, 276
328, 205, 170, 437, 147, 104, 412, 294
292, 203, 191, 463, 176, 111, 400, 282
319, 219, 194, 454, 170, 109, 430, 310
376, 217, 192, 475, 166, 118, 407, 314
360, 250, 175, 486, 184, 118, 334, 292
385, 292, 164, 457, 185, 113, 355, 253
424, 297, 146, 440, 155, 108, 367, 269
426, 312, 183, 568, 167, 112, 320, 221
380, 333, 174, 560, 161, 91, 371, 235
411, 312, 172, 561, 154, 80, 440, 264
447, 291, 171, 569, 170, 83, 441, 290
424, 314, 178, 570, 188, 82, 437, 294
460, 328, 144, 442, 174, 85, 587, 372
485, 323, 140, 486, 194, 96, 589, 373
476, 336, 155, 477, 190, 100, 550, 369
499, 352, 165, 483, 186, 100, 525, 390
499, 337, 162, 476, 181, 118, 563, 392
454, 330, 180, 536, 198, 119, 442, 362
444, 317, 197, 503, 179, 112, 389, 355
433, 287, 191, 520, 199, 133, 415, 329
421, 323, 179, 490, 186, 141, 455, 295
413, 336, 180, 500, 176, 131, 414, 279
423, 308, 157, 473, 168, 138, 467, 236
430, 334, 172, 538, 181, 140, 502, 221
466, 366, 175, 538, 159, 117, 486, 289
387, 358, 183, 567, 153, 110, 471, 295
384, 353, 184, 590, 170, 112, 520, 355
353, 354, 188, 609, 185, 105, 447, 359
317, 370, 183, 534, 184, 106, 424, 355
308, 374, 201, 535, 188, 98, 397, 300
309, 332, 199, 511, 200, 96, 377, 329
327, 349, 226, 467, 192, 94, 352, 262
404, 411, 221, 435, 197, 94, 368, 325
428, 382, 214, 461, 183, 94, 375, 329
427, 421, 231, 491, 217, 112, 360, 336
464, 441, 232, 546, 220, 112, 397, 338
485, 438, 214, 569, 222, 113, 379, 358
435, 391, 213, 587, 218, 114, 414, 315
560, 399, 225, 556, 217, 123, 433, 333
557, 351, 184, 534, 185, 117, 485, 370
558, 351, 195, 512, 189, 117, 505, 360
596, 358, 176, 492, 205, 121, 512, 369
627, 374, 174, 459, 181, 109, 461, 361
545, 380, 153, 472, 204, 99, 430, 357
555, 387, 150, 449, 195, 102, 415, 309
534, 401, 134, 433, 178, 109, 425, 303
484, 411, 143, 451, 181, 124, 403, 276
517, 390, 150, 434, 193, 135, 419, 289
530, 404, 138, 404, 163, 140, 442, 287
564, 399, 142, 418, 193, 147, 435, 365
599, 382, 147, 409, 201, 152, 362, 377
619, 373, 177, 425, 180, 137, 356, 386
603, 383, 192, 462, 186, 133, 395, 393
612, 353, 200, 558, 193, 133, 366, 396
613, 395, 213, 604, 202, 142, 387, 393
614, 418, 212, 630, 207, 142, 458, 363
613, 429, 202, 650, 215, 137, 446, 362
640, 454, 197, 650, 213, 143, 458, 349
645, 558, 197, 665, 269, 147, 537, 361
632, 532, 232, 680, 277, 136, 567, 346
775, 566, 238, 679, 303, 141, 568, 368
844, 569, 236, 710, 319, 151, 572, 372
825, 551, 240, 707, 323, 156, 590, 416
797, 469, 249, 710, 299, 153, 571, 395
810, 484, 202, 641, 279, 147, 510, 350
722, 519, 197, 604, 243, 133, 525, 414
777, 492, 200, 590, 266, 140, 544, 442
797, 488, 229, 609, 266, 155, 494, 411
804, 496, 230, 584, 257, 152, 467, 427
865, 561, 252, 639, 274, 150, 615, 502
818, 472, 255, 673, 275, 152, 591, 493
830, 524, 246, 627, 231, 158, 608, 541
800, 523, 243, 648, 236, 140, 619, 538
805, 505, 227, 614, 224, 139, 616, 532
733, 450, 207, 552, 192, 148, 486, 484
718, 449, 206, 541, 217, 158, 476, 436
570, 474, 204, 599, 242, 146, 527, 325
571, 493, 172, 566, 221, 137, 528, 335
615, 475, 224, 634, 270, 139, 669, 364
596, 429, 215, 635, 272, 129, 660, 328
618, 437, 222, 626, 257, 118, 714, 329
641, 347, 233, 617, 271, 134, 721, 437
679, 366, 242, 608, 280, 130, 705, 417
704, 456, 212, 570, 278, 130, 657, 439
781, 458, 243, 646, 301, 128, 674, 468
757, 460, 226, 644, 292, 125, 615, 471
784, 454, 229, 618, 274, 109, 618, 437
740, 417, 202, 588, 259, 108, 626, 434
658, 384, 231, 598, 216, 110, 536, 397
540, 388, 209, 550, 191, 115, 536, 372
592, 391, 232, 585, 188, 112, 509, 374
513, 409, 243, 574, 212, 121, 496, 343
653, 473, 258, 632, 239, 138, 574, 447
654, 466, 221, 576, 232, 136, 678, 481
693, 471, 238, 665, 255, 137, 704, 491
749, 484, 242, 703, 280, 167, 754, 521
754, 520, 226, 707, 245, 155, 724, 517
678, 455, 260, 700, 241, 147, 693, 438
703, 439, 275, 726, 264, 153, 729, 434
745, 490, 273, 654, 247, 153, 810, 518
670, 457, 255, 589, 226, 126, 856, 593
662, 429, 279, 588, 238, 118, 852, 577
688, 474, 260, 623, 247, 131, 821, 576
678, 464, 248, 637, 258, 123, 720, 555
614, 411, 237, 614, 242, 116, 609, 507
633, 438, 274, 682, 297, 128, 515, 373
642, 439, 306, 729, 299, 152, 594, 433
601, 418, 327, 702, 284, 138, 703, 460
700, 419, 327, 644, 250, 137, 767, 585
688, 424, 340, 805, 272, 138, 752, 547
654, 393, 313, 771, 210, 124, 752, 548
624, 357, 251, 712, 202, 104, 739, 543
645, 425, 219, 716, 223, 118, 711, 548
552, 426, 232, 735, 243, 124, 706, 451
628, 394, 234, 610, 230, 148, 722, 470
674, 429, 247, 567, 234, 157, 754, 512
695, 428, 279, 643, 257, 192, 776, 546
662, 396, 301, 614, 230, 194, 727, 556
671, 398, 288, 607, 214, 194, 704, 525
626, 434, 290, 664, 240, 176, 698, 513
583, 441, 305, 662, 243, 165, 665, 465
555, 468, 293, 609, 214, 113, 605, 420
550, 426, 278, 585, 214, 102, 630, 427
542, 405, 291, 575, 218, 111, 634, 425
526, 408, 312, 516, 212, 133, 705, 454
575, 385, 308, 511, 202, 140, 759, 502
644, 398, 301, 479, 191, 143, 772, 491
692, 420, 286, 567, 229, 145, 739, 450
732, 412, 339, 626, 248, 130, 677, 458
731, 387, 318, 563, 215, 106, 603, 459
753, 376, 316, 626, 233, 120, 634, 538
687, 374, 324, 641, 238, 134, 560, 540
714, 442, 342, 607, 219, 135, 592, 547
700, 467, 342, 757, 259, 150, 623, 590
713, 506, 338, 809, 280, 160, 645, 580
675, 528, 343, 767, 268, 154, 518, 468
698, 504, 320, 746, 280, 146, 601, 498
617, 448, 302, 813, 300, 149, 575, 481
555, 435, 224, 608, 244, 150, 611, 440
537, 461, 219, 531, 241, 146, 573, 434
530, 467, 206, 607, 276, 145, 584, 440
536, 486, 241, 609, 281, 166, 526, 419
521, 473, 240, 469, 255, 177, 569, 420
614, 488, 278, 641, 272, 170, 496, 368
695, 469, 279, 665, 273, 172, 557, 460
692, 435, 290, 608, 243, 180, 536, 465
778, 447, 287, 670, 232, 169, 554, 453
821, 450, 288, 714, 242, 150, 530, 446
746, 453, 267, 620, 245, 152, 560, 485
684, 408, 273, 645, 231, 143, 555, 396
651, 392, 259, 643, 227, 126, 563, 376
508, 329, 240, 572, 210, 103, 538, 334
446, 341, 244, 549, 199, 112, 546, 403
506, 351, 233, 524, 167, 122, 508, 378
509, 396, 230, 477, 180, 130, 463, 358
527, 405, 226, 498, 192, 131, 448, 358
533, 412, 240, 524, 228, 144, 519, 368
608, 379, 269, 555, 230, 149, 514, 368
601, 343, 315, 646, 257, 149, 608, 421
591, 320, 305, 641, 274, 142, 633, 472
608, 318, 298, 621, 261, 145, 644, 506
657, 347, 308, 628, 232, 140, 591, 505
587, 348, 293, 578, 230, 124, 593, 476
537, 404, 285, 430, 194, 102, 540, 438
494, 357, 273, 405, 149, 110, 516, 380
466, 374, 286, 403, 169, 119, 491, 320
419, 362, 284, 431, 192, 135, 490, 317
449, 374, 263, 453, 186, 131, 497, 312
448, 310, 204, 488, 192, 138, 495, 321
448, 318, 209, 488, 187, 133, 518, 354
481, 337, 227, 473, 187, 124, 584, 436
471, 325, 202, 458, 172, 108, 588, 439
439, 327, 217, 425, 162, 111, 580, 427
483, 406, 249, 444, 191, 106, 551, 427
500, 438, 253, 520, 210, 123, 496, 438
487, 419, 256, 521, 192, 123, 437, 391
502, 429, 277, 590, 218, 118, 411, 423
489, 422, 268, 601, 236, 127, 393, 410
504, 399, 262, 598, 241, 132, 393, 409
478, 358, 264, 540, 226, 116, 413, 367
426, 332, 220, 530, 223, 109, 390, 329
441, 344, 252, 504, 236, 143, 451, 331
471, 335, 282, 528, 242, 145, 457, 399
404, 271, 273, 523, 211, 144, 469, 407
436, 318, 281, 550, 232, 157, 483, 457
466, 335, 291, 578, 231, 159, 492, 480
423, 285, 261, 522, 192, 146, 467, 456
507, 292, 230, 516, 161, 143, 445, 402
527, 316, 233, 497, 171, 136, 410, 377
525, 338, 220, 475, 142, 118, 505, 371
535, 394, 214, 435, 141, 116, 590, 365
524, 415, 192, 399, 129, 91, 576, 349
489, 427, 182, 376, 166, 78, 564, 359
525, 435, 226, 554, 264, 111, 579, 359
517, 471, 236, 578, 265, 118, 459, 302
516, 459, 234, 617, 271, 129, 342, 281
523, 447, 235, 618, 271, 130, 320, 283
441, 447, 270, 677, 261, 143, 379, 323
421, 491, 228, 594, 243, 161, 407, 396
419, 412, 218, 562, 254, 162, 470, 399
402, 373, 242, 559, 269, 163, 533, 414
492, 404, 234, 564, 286, 175, 595, 450
512, 389, 197, 523, 276, 167, 582, 440
524, 359, 207, 455, 203, 136, 579, 389
526, 361, 196, 468, 189, 132, 525, 387
512, 351, 157, 421, 163, 119, 488, 368
519, 318, 184, 422, 129, 100, 429, 396
535, 341, 222, 471, 187, 119, 395, 369
550, 275, 232, 505, 211, 113, 369, 350
562, 304, 255, 552, 228, 114, 382, 343
634, 348, 316, 571, 238, 130, 355, 358
591, 411, 306, 624, 253, 138, 435, 350
587, 403, 282, 585, 217, 131, 519, 395
589, 430, 277, 576, 196, 131, 514, 414
591, 444, 275, 552, 204, 151, 558, 494
546, 427, 208, 577, 215, 155, 626, 514
570, 371, 203, 549, 208, 162, 569, 456
576, 356, 250, 505, 203, 152, 538, 424
518, 363, 236, 537, 214, 145, 526, 404
495, 344, 220, 490, 187, 123, 467, 318
517, 336, 227, 489, 174, 114, 406, 294
531, 355, 251, 481, 198, 136, 596, 404
516, 352, 247, 502, 194, 145, 630, 494
528, 325, 248, 429, 186, 152, 624, 495
616, 361, 256, 478, 202, 168, 621, 496
602, 375, 249, 435, 188, 158, 606, 491
591, 341, 226, 519, 177, 129, 419, 427
597, 337, 164, 491, 185, 121, 310, 318
627, 340, 156, 503, 183, 120, 308, 338
585, 282, 164, 524, 194, 105, 357, 357
559, 288, 166, 595, 207, 107, 347, 342
545, 312, 165, 490, 186, 97, 372, 331
519, 337, 165, 551, 182, 103, 377, 325
492, 316, 161, 572, 185, 107, 422, 322
