1, 1069, 559, 203, 603, 285, 124, 856, 583
1, 1046, 513, 238, 659, 294, 178, 811, 618
1, 1074, 529, 243, 713, 332, 185, 746, 679
1, 1123, 573, 242, 759, 381, 200, 672, 637
1, 1126, 592, 242, 767, 377, 199, 731, 643
1, 957, 519, 222, 734, 373, 215, 597, 528
1, 945, 497, 174, 646, 349, 171, 593, 497
1, 866, 441, 162, 580, 310, 158, 582, 404
1, 748, 434, 162, 472, 246, 144, 541, 379
1, 638, 428, 161, 407, 242, 146, 459, 366
1, 658, 511, 162, 353, 191, 120, 426, 358
1, 611, 506, 185, 389, 215, 140, 390, 329
1, 659, 571, 228, 477, 199, 143, 408, 396
1, 623, 531, 223, 496, 181, 132, 401, 394
1, 646, 530, 221, 525, 181, 126, 357, 365
1, 624, 468, 233, 564, 195, 132, 343, 369
1, 696, 518, 222, 550, 230, 125, 385, 403
1, 612, 456, 179, 550, 271, 133, 475, 363
1, 661, 504, 220, 645, 323, 137, 528, 414
1, 707, 466, 242, 680, 344, 176, 596, 453
1, 783, 474, 230, 661, 347, 172, 587, 498
1, 730, 433, 222, 655, 325, 161, 567, 468
1, 806, 456, 212, 682, 301, 144, 464, 432
1, 763, 442, 184, 597, 276, 154, 423, 402
1, 781, 454, 175, 638, 268, 114, 357, 378
1, 744, 436, 184, 648, 268, 146, 398, 319
1, 775, 454, 204, 717, 299, 143, 390, 355
1, 746, 431, 190, 648, 285, 148, 570, 427
1, 767, 474, 192, 673, 274, 144, 591, 424
1, 692, 511, 181, 584, 300, 145, 590, 449
1, 614, 490, 194, 655, 321, 133, 572, 444
1, 643, 470, 199, 588, 307, 162, 635, 485
1, 641, 480, 231, 691, 322, 172, 530, 461
1, 619, 418, 233, 749, 328, 168, 562, 479
1, 622, 356, 221, 779, 295, 169, 557, 442
1, 647, 408, 218, 697, 281, 165, 558, 451
1, 634, 429, 236, 757, 285, 156, 562, 431
1, 675, 523, 284, 720, 325, 162, 543, 431
1, 672, 577, 288, 699, 332, 170, 502, 451
1, 703, 633, 307, 731, 337, 175, 506, 472
1, 712, 641, 315, 799, 345, 165, 509, 456
1, 695, 639, 307, 762, 330, 156, 404, 414
1, 649, 553, 245, 689, 298, 149, 382, 393
1, 744, 516, 257, 662, 278, 135, 347, 359
1, 731, 521, 233, 652, 273, 126, 395, 369
1, 756, 484, 207, 581, 240, 125, 449, 438
1, 718, 492, 187, 561, 226, 125, 464, 442
1, 731, 542, 188, 579, 198, 122, 493, 492
1, 652, 579, 148, 556, 204, 134, 532, 506
1, 616, 538, 159, 497, 196, 130, 483, 492
1, 615, 554, 174, 562, 228, 134, 433, 455
1, 605, 556, 195, 564, 235, 139, 447, 449
1, 615, 522, 183, 563, 222, 125, 424, 405
1, 659, 463, 184, 570, 234, 116, 444, 382
1, 736, 480, 182, 573, 240, 117, 542, 441
1, 767, 502, 181, 522, 276, 117, 541, 430
1, 785, 549, 166, 554, 295, 111, 580, 528
1, 720, 545, 208, 582, 297, 119, 567, 503
1, 707, 637, 219, 577, 296, 136, 539, 537
1, 705, 675, 227, 643, 323, 138, 500, 592
1, 659, 690, 253, 655, 289, 144, 499, 593
1, 669, 636, 271, 670, 271, 166, 591, 571
1, 658, 636, 294, 693, 316, 179, 662, 598
1, 605, 541, 286, 659, 297, 169, 653, 566
1, 641, 485, 284, 607, 278, 168, 648, 522
1, 596, 427, 268, 650, 283, 160, 646, 534
1, 574, 433, 267, 688, 294, 137, 522, 474
1, 623, 441, 213, 627, 243, 143, 485, 513
1, 622, 428, 234, 677, 258, 144, 461, 512
1, 470, 390, 228, 649, 237, 178, 483, 505
1, 467, 384, 213, 587, 206, 182, 467, 490
1, 554, 400, 183, 479, 194, 181, 428, 480
1, 542, 391, 192, 538, 214, 155, 389, 444
1, 587, 405, 165, 528, 225, 152, 416, 429
1, 631, 419, 165, 548, 228, 111, 293, 366
1, 747, 475, 169, 591, 246, 113, 310, 381
1, 732, 481, 212, 641, 285, 123, 324, 400
1, 755, 475, 216, 598, 276, 140, 320, 373
1, 737, 505, 215, 598, 261, 137, 303, 368
1, 738, 536, 225, 579, 263, 145, 354, 341
1, 657, 475, 226, 556, 252, 145, 383, 326
1, 655, 461, 193, 506, 199, 136, 395, 309
1, 621, 487, 228, 614, 237, 135, 473, 297
1, 637, 451, 248, 593, 254, 155, 482, 348
1, 666, 419, 258, 679, 308, 175, 465, 416
1, 700, 468, 260, 679, 331, 175, 474, 460
1, 794, 468, 266, 685, 342, 175, 486, 477
1, 834, 437, 239, 619, 329, 168, 420, 499
1, 808, 429, 245, 666, 333, 153, 413, 462
1, 796, 437, 224, 576, 274, 133, 464, 416
1, 744, 400, 223, 564, 263, 150, 482, 364
1, 582, 435, 217, 552, 249, 151, 518, 345
1, 513, 485, 202, 491, 221, 148, 509, 282
1, 520, 505, 193, 414, 184, 150, 541, 303
1, 526, 499, 196, 394, 189, 185, 506, 310
1, 496, 481, 180, 370, 155, 170, 514, 294
1, 574, 429, 166, 384, 144, 171, 454, 268
1, 571, 355, 157, 391, 141, 177, 477, 292
1, 583, 304, 128, 462, 167, 170, 463, 298
1, 565, 265, 137, 519, 198, 121, 445, 282
1, 595, 272, 142, 513, 201, 117, 442, 284
1, 500, 253, 161, 522, 196, 110, 442, 287
1, 486, 264, 162, 520, 202, 98, 410, 286
1, 457, 305, 174, 554, 219, 99, 383, 241
1, 392, 311, 178, 565, 206, 108, 430, 222
1, 354, 310, 180, 561, 203, 103, 381, 251
1, 390, 385, 164, 517, 193, 113, 369, 256
1, 404, 388, 160, 604, 222, 113, 367, 242
1, 389, 354, 146, 547, 184, 115, 367, 255
1, 420, 412, 136, 608, 219, 106, 342, 256
1, 430, 405, 145, 603, 227, 106, 320, 255
1, 427, 378, 146, 605, 232, 105, 361, 292
1, 391, 379, 144, 515, 199, 106, 340, 279
1, 423, 383, 140, 473, 192, 103, 360, 279
1, 378, 355, 144, 332, 144, 106, 331, 284
1, 383, 368, 138, 498, 127, 102, 322, 253
1, 359, 331, 143, 516, 131, 98, 299, 195
1, 357, 307, 163, 534, 138, 110, 321, 219
1, 344, 310, 162, 574, 161, 112, 284, 228
1, 320, 264, 153, 577, 167, 101, 320, 219
1, 369, 272, 147, 459, 167, 105, 355, 230
1, 435, 345, 153, 466, 194, 101, 352, 238
1, 450, 341, 132, 500, 191, 83, 390, 214
1, 496, 401, 140, 494, 211, 97, 423, 241
1, 598, 403, 129, 463, 200, 103, 415, 263
1, 641, 435, 154, 518, 230, 109, 400, 288
1, 617, 384, 157, 518, 227, 112, 406, 286
1, 611, 410, 189, 480, 234, 120, 387, 295
1, 577, 346, 188, 466, 211, 115, 397, 274
1, 534, 365, 202, 472, 231, 114, 454, 345
1, 468, 319, 190, 425, 224, 108, 450, 380
1, 488, 416, 225, 428, 213, 118, 452, 403
1, 513, 433, 212, 482, 236, 119, 450, 407
1, 516, 465, 223, 462, 241, 123, 473, 431
1, 517, 459, 272, 558, 251, 121, 454, 407
1, 544, 539, 281, 633, 280, 135, 483, 417
1, 628, 554, 263, 646, 294, 143, 483, 400
1, 617, 579, 269, 657, 283, 150, 504, 422
1, 632, 617, 269, 717, 290, 152, 464, 411
1, 632, 637, 244, 724, 303, 157, 448, 385
1, 666, 580, 261, 689, 290, 175, 511, 327
1, 734, 561, 269, 774, 298, 167, 579, 426
1, 762, 537, 280, 771, 315, 181, 571, 451
1, 812, 511, 286, 751, 306, 205, 599, 534
1, 875, 496, 292, 694, 298, 224, 698, 703
1, 849, 488, 283, 660, 278, 229, 673, 750
1, 769, 414, 293, 589, 260, 235, 623, 750
1, 785, 426, 285, 546, 237, 220, 722, 766
1, 728, 439, 276, 502, 271, 206, 772, 721
1, 646, 416, 238, 477, 265, 189, 683, 552
1, 691, 438, 218, 498, 272, 158, 657, 487
1, 637, 476, 178, 417, 277, 146, 659, 463
1, 612, 454, 162, 452, 279, 138, 553, 408
1, 591, 391, 176, 517, 293, 137, 452, 368
1, 576, 390, 186, 548, 271, 122, 420, 370
1, 481, 366, 191, 533, 255, 122, 395, 368
1, 483, 327, 240, 585, 241, 117, 425, 341
1, 451, 308, 236, 604, 237, 120, 401, 297
1, 477, 313, 218, 550, 165, 94, 368, 308
1, 459, 315, 225, 586, 185, 104, 363, 298
1, 493, 325, 228, 596, 185, 97, 388, 292
1, 487, 346, 177, 535, 175, 100, 355, 260
1, 476, 337, 198, 496, 165, 100, 391, 298
1, 525, 359, 212, 525, 170, 108, 420, 312
1, 592, 397, 217, 450, 138, 96, 423, 318
1, 544, 408, 210, 466, 146, 102, 529, 366
1, 585, 440, 223, 588, 165, 110, 546, 385
1, 588, 477, 207, 571, 162, 114, 540, 383
1, 565, 453, 211, 565, 162, 122, 675, 444
1, 513, 430, 215, 596, 179, 123, 698, 464
1, 568, 454, 224, 596, 178, 137, 621, 441
1, 611, 437, 241, 500, 175, 133, 597, 456
1, 664, 414, 248, 522, 190, 132, 644, 474
1, 635, 428, 223, 496, 196, 120, 487, 421
1, 629, 416, 207, 485, 184, 133, 480, 390
1, 647, 430, 199, 481, 190, 128, 447, 388
1, 629, 420, 156, 471, 178, 126, 470, 345
1, 626, 435, 179, 531, 199, 139, 381, 327
1, 697, 448, 205, 553, 192, 141, 399, 341
1, 753, 465, 214, 561, 192, 135, 432, 374
1, 774, 437, 214, 557, 202, 140, 462, 401
1, 736, 440, 215, 552, 232, 141, 432, 394
1, 773, 416, 178, 485, 235, 134, 409, 384
1, 759, 459, 204, 470, 247, 135, 509, 386
1, 752, 483, 219, 473, 260, 143, 513, 421
1, 700, 491, 230, 471, 261, 129, 535, 398
1, 716, 518, 231, 504, 242, 133, 643, 437
1, 642, 598, 258, 576, 233, 128, 666, 437
1, 604, 590, 278, 677, 273, 140, 629, 458
1, 664, 593, 266, 698, 278, 137, 634, 469
1, 699, 579, 272, 721, 293, 140, 626, 477
1, 715, 540, 289, 759, 312, 153, 631, 499
1, 723, 451, 269, 715, 307, 160, 624, 489
1, 745, 397, 214, 678, 270, 147, 582, 452
1, 688, 349, 215, 645, 256, 149, 578, 394
1, 630, 342, 203, 603, 217, 145, 549, 381
1, 610, 441, 174, 575, 185, 129, 425, 298
1, 625, 432, 172, 543, 161, 121, 564, 347
1, 589, 442, 188, 461, 174, 124, 560, 336
1, 551, 441, 174, 465, 171, 120, 542, 325
1, 557, 417, 172, 501, 176, 116, 579, 312
1, 529, 282, 170, 448, 187, 111, 566, 338
1, 484, 284, 177, 502, 206, 109, 416, 310
1, 534, 282, 150, 485, 180, 111, 441, 346
1, 605, 375, 168, 497, 181, 102, 462, 395
1, 584, 397, 171, 467, 186, 105, 398, 390
1, 576, 424, 178, 469, 170, 102, 400, 368
1, 573, 445, 213, 449, 161, 111, 423, 363
1, 580, 474, 233, 455, 157, 109, 457, 375
1, 509, 432, 224, 424, 150, 110, 394, 310
1, 612, 451, 217, 445, 146, 113, 436, 336
1, 608, 445, 225, 451, 164, 135, 432, 337
1, 656, 438, 181, 448, 167, 123, 433, 351
1, 662, 411, 167, 466, 182, 117, 383, 367
1, 684, 407, 180, 523, 204, 113, 390, 368
1, 675, 387, 200, 565, 210, 107, 361, 379
1, 692, 356, 198, 579, 212, 94, 382, 375
1, 650, 360, 218, 565, 206, 102, 332, 338
1, 599, 366, 225, 598, 204, 105, 304, 279
1, 546, 360, 236, 618, 207, 111, 313, 316
1, 460, 383, 226, 540, 201, 120, 340, 278
1, 469, 409, 223, 520, 186, 124, 332, 328
1, 456, 394, 207, 523, 184, 128, 399, 357
1, 431, 431, 213, 490, 197, 135, 408, 335
1, 465, 469, 209, 446, 199, 134, 407, 303
1, 467, 465, 248, 564, 218, 127, 406, 296
1, 585, 482, 251, 563, 225, 113, 414, 295
1, 708, 506, 263, 609, 267, 118, 380, 287
1, 725, 447, 291, 624, 268, 117, 389, 304
1, 700, 387, 302, 612, 283, 141, 367, 299
1, 721, 421, 294, 526, 272, 152, 366, 337
1, 647, 423, 299, 523, 273, 164, 338, 331
1, 570, 447, 298, 492, 241, 153, 343, 344
1, 626, 497, 265, 429, 222, 153, 392, 378
1, 687, 502, 245, 414, 184, 131, 407, 388
1, 696, 459, 230, 419, 178, 135, 391, 398
1, 652, 415, 208, 437, 172, 124, 421, 368
1, 587, 351, 189, 385, 157, 120, 403, 342
1, 484, 352, 179, 394, 148, 109, 337, 290
1, 402, 343, 197, 400, 171, 112, 318, 291
1, 325, 328, 169, 432, 185, 110, 318, 230
1, 322, 362, 165, 408, 182, 108, 347, 244
1, 363, 353, 166, 415, 181, 109, 336, 239
1, 405, 306, 178, 429, 198, 112, 336, 261
1, 417, 373, 154, 415, 171, 105, 351, 250
1, 449, 402, 151, 366, 151, 91, 395, 261
1, 492, 394, 174, 406, 164, 98, 393, 296
1, 490, 397, 187, 472, 176, 101, 439, 326
1, 517, 436, 204, 528, 174, 104, 474, 330
1, 503, 397, 218, 522, 190, 107, 465, 365
1, 482, 372, 218, 531, 188, 102, 435, 354
1, 452, 361, 209, 501, 187, 110, 392, 314
1, 461, 387, 199, 455, 181, 122, 375, 308
1, 400, 372, 171, 406, 183, 117, 433, 305
1, 389, 399, 139, 422, 183, 117, 456, 276
1, 445, 453, 155, 454, 215, 122, 467, 312
1, 461, 448, 166, 461, 206, 112, 479, 320
1, 482, 425, 177, 468, 212, 102, 479, 318
1, 541, 419, 176, 446, 211, 104, 379, 308
1, 537, 376, 165, 410, 197, 102, 381, 310
1, 521, 318, 150, 388, 171, 93, 392, 312
1, 492, 335, 143, 362, 184, 94, 381, 299
1, 437, 331, 128, 341, 172, 102, 336, 276
1, 390, 289, 123, 324, 163, 102, 350, 276
1, 391, 305, 120, 309, 157, 111, 423, 297
1, 336, 284, 122, 357, 150, 116, 402, 260
1, 326, 265, 127, 376, 178, 114, 391, 252
1, 333, 267, 135, 387, 193, 109, 411, 247
1, 325, 271, 131, 412, 193, 114, 399, 227
1, 300, 254, 142, 432, 192, 111, 270, 158
1, 338, 240, 164, 345, 191, 108, 240, 195
1, 322, 240, 166, 426, 172, 112, 234, 201
1, 307, 274, 162, 406, 158, 118, 280, 218
1, 317, 269, 163, 422, 155, 120, 333, 282
1, 335, 269, 162, 435, 168, 114, 359, 302
1, 318, 262, 137, 464, 200, 113, 386, 288
1, 394, 267, 124, 417, 174, 128, 393, 281
1, 422, 247, 128, 442, 191, 122, 353, 267
1, 440, 262, 152, 510, 214, 118, 380, 243
1, 436, 246, 149, 599, 220, 121, 388, 230
1, 434, 282, 157, 630, 201, 118, 389, 220
1, 377, 304, 169, 647, 204, 92, 458, 279
1, 347, 329, 175, 691, 193, 85, 454, 284
1, 294, 378, 158, 633, 180, 86, 460, 288
1, 350, 400, 180, 603, 181, 114, 515, 349
1, 331, 386, 174, 550, 170, 113, 514, 358
1, 379, 371, 163, 528, 178, 117, 539, 341
1, 414, 351, 174, 536, 201, 140, 584, 389
1, 454, 284, 171, 533, 204, 136, 547, 383
1, 444, 273, 155, 551, 215, 122, 543, 382
1, 489, 342, 153, 570, 229, 127, 530, 385
1, 498, 346, 148, 555, 233, 133, 457, 365
1, 492, 356, 148, 484, 212, 118, 429, 326
1, 446, 358, 168, 520, 217, 135, 429, 307
1, 469, 363, 180, 422, 198, 133, 370, 257
1, 434, 289, 177, 475, 193, 138, 417, 259
1, 375, 289, 182, 493, 194, 151, 482, 298
1, 390, 296, 171, 473, 195, 146, 484, 323
1, 404, 305, 151, 421, 170, 130, 493, 326
1, 402, 279, 133, 424, 162, 135, 506, 334
1, 403, 283, 135, 357, 144, 126, 456, 326
1, 422, 259, 126, 307, 128, 101, 414, 330
1, 393, 209, 120, 319, 112, 99, 378, 296
1, 407, 185, 136, 323, 123, 99, 385, 309
1, 337, 230, 134, 330, 129, 85, 367, 329
1, 346, 238, 147, 423, 153, 96, 369, 358
1, 329, 236, 163, 426, 155, 97, 371, 334
1, 325, 244, 164, 448, 161, 94, 380, 332
1, 343, 262, 164, 452, 156, 102, 360, 334
1, 359, 232, 166, 437, 161, 115, 376, 294
1, 338, 231, 153, 327, 140, 112, 407, 267
1, 336, 251, 139, 351, 144, 109, 389, 272
1, 407, 297, 154, 359, 154, 114, 390, 287
1, 396, 302, 154, 399, 157, 112, 380, 262
1, 408, 311, 155, 440, 152, 95, 360, 277
1, 401, 314, 169, 470, 156, 85, 324, 260
1, 460, 305, 166, 500, 143, 94, 299, 240
1, 413, 284, 154, 489, 130, 93, 298, 213
1, 403, 263, 167, 481, 155, 95, 289, 211
1, 404, 238, 168, 463, 176, 92, 253, 164
1, 427, 260, 161, 442, 164, 93, 258, 191
1, 376, 291, 172, 496, 187, 89, 268, 188
1, 425, 354, 167, 478, 192, 91, 309, 251
1, 401, 382, 158, 441, 164, 84, 354, 285
1, 425, 392, 164, 479, 147, 98, 354, 290
1, 446, 392, 157, 499, 162, 103, 385, 289
1, 433, 371, 154, 469, 143, 101, 387, 301
1, 389, 285, 148, 484, 132, 97, 358, 264
1, 400, 250, 132, 503, 147, 96, 322, 231
1, 347, 246, 134, 477, 157, 94, 355, 248
1, 313, 221, 162, 458, 145, 102, 413, 276
1, 328, 205, 170, 437, 147, 104, 412, 294
1, 292, 203, 191, 463, 176, 111, 400, 282
1, 319, 219, 194, 454, 170, 109, 430, 310
1, 376, 217, 192, 475, 166, 118, 407, 314
1, 360, 250, 175, 486, 184, 118, 334, 292
1, 385, 292, 164, 457, 185, 113, 355, 253
1, 424, 297, 146, 440, 155, 108, 367, 269
1, 426, 312, 183, 568, 167, 112, 320, 221
1, 380, 333, 174, 560, 161, 91, 371, 235
1, 411, 312, 172, 561, 154, 80, 440, 264
1, 447, 291, 171, 569, 170, 83, 441, 290
1, 424, 314, 178, 570, 188, 82, 437, 294
1, 460, 328, 144, 442, 174, 85, 587, 372
1, 485, 323, 140, 486, 194, 96, 589, 373
1, 476, 336, 155, 477, 190, 100, 550, 369
1, 499, 352, 165, 483, 186, 100, 525, 390
1, 499, 337, 162, 476, 181, 118, 563, 392
1, 454, 330, 180, 536, 198, 119, 442, 362
1, 444, 317, 197, 503, 179, 112, 389, 355
1, 433, 287, 191, 520, 199, 133, 415, 329
1, 421, 323, 179, 490, 186, 141, 455, 295
1, 413, 336, 180, 500, 176, 131, 414, 279
1, 423, 308, 157, 473, 168, 138, 467, 236
1, 430, 334, 172, 538, 181, 140, 502, 221
1, 466, 366, 175, 538, 159, 117, 486, 289
1, 387, 358, 183, 567, 153, 110, 471, 295
1, 384, 353, 184, 590, 170, 112, 520, 355
1, 353, 354, 188, 609, 185, 105, 447, 359
1, 317, 370, 183, 534, 184, 106, 424, 355
1, 308, 374, 201, 535, 188, 98, 397, 300
1, 309, 332, 199, 511, 200, 96, 377, 329
1, 327, 349, 226, 467, 192, 94, 352, 262
1, 404, 411, 221, 435, 197, 94, 368, 325
1, 428, 382, 214, 461, 183, 94, 375, 329
1, 427, 421, 231, 491, 217, 112, 360, 336
1, 464, 441, 232, 546, 220, 112, 397, 338
1, 485, 438, 214, 569, 222, 113, 379, 358
1, 435, 391, 213, 587, 218, 114, 414, 315
1, 560, 399, 225, 556, 217, 123, 433, 333
1, 557, 351, 184, 534, 185, 117, 485, 370
1, 558, 351, 195, 512, 189, 117, 505, 360
1, 596, 358, 176, 492, 205, 121, 512, 369
1, 627, 374, 174, 459, 181, 109, 461, 361
1, 545, 380, 153, 472, 204, 99, 430, 357
1, 555, 387, 150, 449, 195, 102, 415, 309
1, 534, 401, 134, 433, 178, 109, 425, 303
1, 484, 411, 143, 451, 181, 124, 403, 276
1, 517, 390, 150, 434, 193, 135, 419, 289
1, 530, 404, 138, 404, 163, 140, 442, 287
1, 564, 399, 142, 418, 193, 147, 435, 365
1, 599, 382, 147, 409, 201, 152, 362, 377
1, 619, 373, 177, 425, 180, 137, 356, 386
1, 603, 383, 192, 462, 186, 133, 395, 393
1, 612, 353, 200, 558, 193, 133, 366, 396
1, 613, 395, 213, 604, 202, 142, 387, 393
1, 614, 418, 212, 630, 207, 142, 458, 363
1, 613, 429, 202, 650, 215, 137, 446, 362
1, 640, 454, 197, 650, 213, 143, 458, 349
1, 645, 558, 197, 665, 269, 147, 537, 361
1, 632, 532, 232, 680, 277, 136, 567, 346
1, 775, 566, 238, 679, 303, 141, 568, 368
1, 844, 569, 236, 710, 319, 151, 572, 372
1, 825, 551, 240, 707, 323, 156, 590, 416
1, 797, 469, 249, 710, 299, 153, 571, 395
1, 810, 484, 202, 641, 279, 147, 510, 350
1, 722, 519, 197, 604, 243, 133, 525, 414
1, 777, 492, 200, 590, 266, 140, 544, 442
1, 797, 488, 229, 609, 266, 155, 494, 411
1, 804, 496, 230, 584, 257, 152, 467, 427
1, 865, 561, 252, 639, 274, 150, 615, 502
1, 818, 472, 255, 673, 275, 152, 591, 493
1, 830, 524, 246, 627, 231, 158, 608, 541
1, 800, 523, 243, 648, 236, 140, 619, 538
1, 805, 505, 227, 614, 224, 139, 616, 532
1, 733, 450, 207, 552, 192, 148, 486, 484
1, 718, 449, 206, 541, 217, 158, 476, 436
1, 570, 474, 204, 599, 242, 146, 527, 325
1, 571, 493, 172, 566, 221, 137, 528, 335
1, 615, 475, 224, 634, 270, 139, 669, 364
1, 596, 429, 215, 635, 272, 129, 660, 328
1, 618, 437, 222, 626, 257, 118, 714, 329
1, 641, 347, 233, 617, 271, 134, 721, 437
1, 679, 366, 242, 608, 280, 130, 705, 417
1, 704, 456, 212, 570, 278, 130, 657, 439
1, 781, 458, 243, 646, 301, 128, 674, 468
1, 757, 460, 226, 644, 292, 125, 615, 471
1, 784, 454, 229, 618, 274, 109, 618, 437
1, 740, 417, 202, 588, 259, 108, 626, 434
1, 658, 384, 231, 598, 216, 110, 536, 397
1, 540, 388, 209, 550, 191, 115, 536, 372
1, 592, 391, 232, 585, 188, 112, 509, 374
1, 513, 409, 243, 574, 212, 121, 496, 343
1, 653, 473, 258, 632, 239, 138, 574, 447
1, 654, 466, 221, 576, 232, 136, 678, 481
1, 693, 471, 238, 665, 255, 137, 704, 491
1, 749, 484, 242, 703, 280, 167, 754, 521
1, 754, 520, 226, 707, 245, 155, 724, 517
1, 678, 455, 260, 700, 241, 147, 693, 438
1, 703, 439, 275, 726, 264, 153, 729, 434
1, 745, 490, 273, 654, 247, 153, 810, 518
1, 670, 457, 255, 589, 226, 126, 856, 593
1, 662, 429, 279, 588, 238, 118, 852, 577
1, 688, 474, 260, 623, 247, 131, 821, 576
1, 678, 464, 248, 637, 258, 123, 720, 555
1, 614, 411, 237, 614, 242, 116, 609, 507
1, 633, 438, 274, 682, 297, 128, 515, 373
1, 642, 439, 306, 729, 299, 152, 594, 433
1, 601, 418, 327, 702, 284, 138, 703, 460
1, 700, 419, 327, 644, 250, 137, 767, 585
1, 688, 424, 340, 805, 272, 138, 752, 547
1, 654, 393, 313, 771, 210, 124, 752, 548
1, 624, 357, 251, 712, 202, 104, 739, 543
1, 645, 425, 219, 716, 223, 118, 711, 548
1, 552, 426, 232, 735, 243, 124, 706, 451
1, 628, 394, 234, 610, 230, 148, 722, 470
1, 674, 429, 247, 567, 234, 157, 754, 512
1, 695, 428, 279, 643, 257, 192, 776, 546
1, 662, 396, 301, 614, 230, 194, 727, 556
1, 671, 398, 288, 607, 214, 194, 704, 525
1, 626, 434, 290, 664, 240, 176, 698, 513
1, 583, 441, 305, 662, 243, 165, 665, 465
1, 555, 468, 293, 609, 214, 113, 605, 420
1, 550, 426, 278, 585, 214, 102, 630, 427
1, 542, 405, 291, 575, 218, 111, 634, 425
1, 526, 408, 312, 516, 212, 133, 705, 454
1, 575, 385, 308, 511, 202, 140, 759, 502
1, 644, 398, 301, 479, 191, 143, 772, 491
1, 692, 420, 286, 567, 229, 145, 739, 450
1, 732, 412, 339, 626, 248, 130, 677, 458
1, 731, 387, 318, 563, 215, 106, 603, 459
1, 753, 376, 316, 626, 233, 120, 634, 538
1, 687, 374, 324, 641, 238, 134, 560, 540
1, 714, 442, 342, 607, 219, 135, 592, 547
1, 700, 467, 342, 757, 259, 150, 623, 590
1, 713, 506, 338, 809, 280, 160, 645, 580
1, 675, 528, 343, 767, 268, 154, 518, 468
1, 698, 504, 320, 746, 280, 146, 601, 498
1, 617, 448, 302, 813, 300, 149, 575, 481
1, 555, 435, 224, 608, 244, 150, 611, 440
1, 537, 461, 219, 531, 241, 146, 573, 434
1, 530, 467, 206, 607, 276, 145, 584, 440
1, 536, 486, 241, 609, 281, 166, 526, 419
1, 521, 473, 240, 469, 255, 177, 569, 420
1, 614, 488, 278, 641, 272, 170, 496, 368
1, 695, 469, 279, 665, 273, 172, 557, 460
1, 692, 435, 290, 608, 243, 180, 536, 465
1, 778, 447, 287, 670, 232, 169, 554, 453
1, 821, 450, 288, 714, 242, 150, 530, 446
1, 746, 453, 267, 620, 245, 152, 560, 485
1, 684, 408, 273, 645, 231, 143, 555, 396
1, 651, 392, 259, 643, 227, 126, 563, 376
1, 508, 329, 240, 572, 210, 103, 538, 334
1, 446, 341, 244, 549, 199, 112, 546, 403
1, 506, 351, 233, 524, 167, 122, 508, 378
1, 509, 396, 230, 477, 180, 130, 463, 358
1, 527, 405, 226, 498, 192, 131, 448, 358
1, 533, 412, 240, 524, 228, 144, 519, 368
1, 608, 379, 269, 555, 230, 149, 514, 368
1, 601, 343, 315, 646, 257, 149, 608, 421
1, 591, 320, 305, 641, 274, 142, 633, 472
1, 608, 318, 298, 621, 261, 145, 644, 506
1, 657, 347, 308, 628, 232, 140, 591, 505
1, 587, 348, 293, 578, 230, 124, 593, 476
1, 537, 404, 285, 430, 194, 102, 540, 438
